,ID,Date,Likes,Content
338,1340880334871662594,2020-12-21 04:42:38+00:00,9156,"THE WAIT IS OVER: #KGF2... On the second *release* anniversary of #KGFChapter1, the producers unveil the new poster of #KGF2... #KGFChapter2 teaser arrives on 8 Jan 2021 at 10.18 am. #KGFChapter2TeaserOnJan8 https://t.co/mFZ0InnHkR"
310,1420602231712206852,2021-07-29 04:29:00+00:00,9143,"""War is meant for progress, even the vultures will agree with me"" - #Adheera, Happy Birthday @duttsanjay.

#KGFChapter2 @TheNameIsYash @prashanth_neel @VKiragandur @hombalefilms @TandonRaveena @SrinidhiShetty7 @excelmovies @VaaraahiCC @PrithvirajProd @DreamWarriorpic @LahariMusic https://t.co/llYfi2ggNJ"
218,1514241136382017538,2022-04-13 13:56:34+00:00,9135,Are you watching #KGFChapter2 tomorrow?
46,1522972649512914944,2022-05-07 16:12:29+00:00,9084,ROCKY FACING SEA  ğŸ”¥ just EPIC #KGFChapter2. https://t.co/pyPBc2CAtf
92,1516306053956210691,2022-04-19 06:41:49+00:00,9002,#RockyBhai is holding the fort strong. Monday numbers are as solid as day1. #KGFChapter2 #KGF2InCinemas  #kgf2 https://t.co/4NnXTFpyrB
248,1508433343590719490,2022-03-28 13:18:29+00:00,8987,"Top 3 most viewed Indian trailer in 24 hrs [Displayed Views] 

#KGFChapter2 - 105 M

#RadheShyam - 57 M

#RRRMovie - 51 M"
129,1515197608171491335,2022-04-16 05:17:15+00:00,8927,"April 15 TN Box Office

#KGFChapter2 - â‚¹ 10.61 cr

#Beast - â‚¹ 7.21 cr"
161,1514820947928580097,2022-04-15 04:20:32+00:00,8894,"No Film in Indian cinema History has collected 60 Cr GROSS 'excluding south' in India! #KGFChapter2 (All Langs) ALL TIME RECORD GROSS in ""Hindi Belt"" is Over â‚¹61 Cr! (Excluding South) (#Baahubali2 â‚¹58 Cr in 40% ET era) https://t.co/suDBxdF6E2"
102,1515970059570585601,2022-04-18 08:26:42+00:00,8871,"April 17 AP/TS Box Office SHARE

#KGFChapter2 - â‚¹ 10.75 cr

#RRRMovie - â‚¹ 1.27 cr

#Beast - â‚¹ 15 lacs [Huge DISASTER]"
19,1544341391261646848,2022-07-05 15:24:14+00:00,8698,"This year so far, I watched the following Tamil movies more than once in theatres.. 

They are

1. #Valimai 

2. #KGFChapter2 

3. #Vikram 

4. #Yaanai"
377,1176728440210280448,2019-09-25 05:21:37+00:00,8696,"#KGFChapter2 Update - 11:15 AM ğŸ”¥
Stay Tuned."
321,1367468169808334849,2021-03-04 13:33:12+00:00,8657,#KGFChapter2 â™¥ï¸â™¥ï¸ https://t.co/KOfuTq7mZB
313,1400675206675369984,2021-06-04 04:46:07+00:00,8627,"A man of few words but a captain who takes his team along to heights ğŸ¤©

Wishing our dearest @prashanth_neel a very Happy Birthday ğŸ‰

A Surprise Glimpse: https://t.co/CYzI9CElBs

Canâ€™t wait to celebrate #KGFChapter2 #Salaar on the big screen.

#HBDPrashanthNeel https://t.co/ixL9Mp4vBm"
166,1514798501716144135,2022-04-15 02:51:21+00:00,8619,"Nizam Day 1 Top Share Movies 

ğŸ‘‰#RRRMovie - 23.35CR
ğŸ‘‰#BheemlaNayak - 11.85Cr
ğŸ‘‰#Pushpa - 11.44Cr
ğŸ‘‰#RadheShyam - 10.80Cr
ğŸ‘‰#KGFChapter2(dub)  - 9.68CRğŸ’¥ğŸ’¥ğŸ’¥ğŸ’¥
ğŸ‘‰#Saaho â€“ 9.41Cr
ğŸ‘‰#Baahubali 2- 8.9Cr
ğŸ‘‰#VakeelSaab - 8.75Cr"
284,1499268478443786240,2022-03-03 06:20:34+00:00,8581,'KGF2' TRAILER ARRIVES ON 27 MARCH... Team #KGFChapter2 - which releases in *cinemas* on 14 April 2022 - will launch the trailer on 27 March 2022. #Yash #KGF2 #NewPoster https://t.co/bMzxYAQH0B
239,1511685350892060673,2022-04-06 12:40:48+00:00,8574,"#Xclusiv... 'KGF 2' *HINDI* RUN TIME + ADVANCE BOOKING... #KGF2 #Hindi certified 'UA' by #CBFC on 4 April 2022. Duration: 168:06 min:sec [2 hours, 48 minutes, 06 seconds]. #India
â­ #KGFChapter2 #Hindi version advance booking starts tomorrow [Thu, 7 April 2022]. https://t.co/jNkOsvqKPu"
276,1506173135623639048,2022-03-22 07:37:13+00:00,8550,"#Toofan is now the India's MOST viewed lyrical in 24 hours with 26M+ views.

#Yash #KGFChapter2 #KGF2"
267,1507970518833524739,2022-03-27 06:39:23+00:00,8514,"We are delighted to announce @Suriya_offl sir ğŸ˜ will digitally launch #KGF2TrailerTamil today at 6.40PM. 

#KGFChapter2TrailerTamil 
#KGFChapter2Trailer 
#KGFChapter2 

@Thenameisyash @prashanth_neel @VKiragandur @duttsanjay @TandonRaveena @SrinidhiShetty7 @prabhu_sr https://t.co/cy2nqRx7Eg"
335,1346041156874825728,2021-01-04 10:29:54+00:00,8511,"#KGF2 TEASER ON 8 JAN 2021... #KGFChapter2 teaser arrives on 8 Jan 2021 at 10.18 am... #KGFChapter2 stars #Yash, #SanjayDutt, #SrinidhiShetty and #RaveenaTandon... Directed by Prashanth Neel... Produced by Vijay Kiragandur. #KGFChapter2TeaserOnJan8 https://t.co/1kCaWUxjnl"
347,1314463315943276544,2020-10-09 07:10:50+00:00,8430,"Bengaluru and Hyderabad calling next!!!!!!
#KGFChapter2 https://t.co/Lp3P8C6UWw"
259,1508105193166016514,2022-03-27 15:34:31+00:00,8374,"It's #KGFChapter2 &amp; #Beast
It's not #KGF2 vs #Beast

It's not election to compete, it's cinema let's celebrate,
Audience will love both films
-- Yash"
385,1154624925543497728,2019-07-26 05:30:08+00:00,8261,"Unveiling #Adheera from #KGFChapter2 on July 29th at 10 AM.
Stay tuned to @hombalefilms.
@prashanth_neel @TheNameIsYash @SrinidhiShetty7 @bhuvangowda84 @BasrurRavi @VKiragandur @Karthik1423 @excelmovies @VaaraahiCC https://t.co/xzmOimDvIA"
384,1154626780159864832,2019-07-26 05:37:30+00:00,8240,"He's back from the dead!!!
Unveiling #Adheera from #KGFChapter2 on July 29th at 10 AM.
Stay tuned to @hombalefilms. https://t.co/m0PtcOtrev"
356,1271306234998616065,2020-06-12 05:00:00+00:00,8103,"NARACHI : Gun is no more dangerous than a water spray in Prashanth neel handsğŸ˜…ğŸ˜‚ğŸ¤£ Most dangerous weapon is your mind, not the weapon you hold in your hand!!!
#shootdiariesğŸ¥ 
#kgfchapter2 https://t.co/eZAUNZI0DI"
173,1514633541862105088,2022-04-14 15:55:51+00:00,8012,"A SAMPLE data for tomorrow from a theatre in Chennai at current time. 

#Beast - 16 shows [ tickets available for all] starts 6 am.

 #KGFChapter2- 27 shows [ 8 Sold OUT] starts from 3 am. 

Such is the REALITY. https://t.co/RwwxzYjtqw"
191,1514497858581729288,2022-04-14 06:56:42+00:00,7988,#KGFChapter2 first half is ğŸ”¥ğŸ”¥ this is going to change the Indian film industry.
336,1346034339247661058,2021-01-04 10:02:49+00:00,7975,#KGFChapter2 https://t.co/QCw5coRhwj
158,1514855914913730560,2022-04-15 06:39:29+00:00,7953,"More screens ADDED for #KGFChapter2 all over TN to meet the huge DEMAND. 

Show counts

Day 2 &gt; Day 1."
14,1564489668720087041,2022-08-30 05:46:18+00:00,7938,"Top TN gross/share of 2022

#Vikram
#Valimai
#KGFChapter2
#RRRMovie
#ET
#Don
#Thiruchitrambalam*
#Beast"
26,1535615862941528064,2022-06-11 13:32:06+00:00,7930,"Tamil New Year releases 9th Week Sunday[Tomorrow] Chennai.

#KGFChapter2 - 3 shows- Ultra BLOCKBUSTER.

#Beast - ZERO - Ultra DISASTER."
109,1515698749552889856,2022-04-17 14:28:36+00:00,7909,"100+ theatres increased for #KGFChapter2 from tomorrow[Working Monday] and plenty of shows scheduled for midnight and early morning.

#Beast show &amp; screen counts DECREASED for the 4th consecutive day."
307,1420605819372990464,2021-07-29 04:43:15+00:00,7881,"#KGF2: NEW POSTER... On Sanjay Dutt's birthday today, Team #KGFChapter2 unveil the new poster featuring #SanjayDutt as #Adheera... Stars #Yash, #SanjayDutt, #SrinidhiShetty and #RaveenaTandon... Directed by #PrashanthNeel... Produced by #VijayKiragandur. https://t.co/Am53Dk8Dh7"
28,1534183291426746370,2022-06-07 14:39:35+00:00,7829,Tamil Film Industry BACK IN GAME with #Vikram .. Film is receiving response on par with #RRR &amp; #KGFChapter2 .. Also crossed â‚¹ 200 cr globally today in flat 5 days.. Congratulations to the entire team.. @Dir_Lokesh @ikamalhaasan @VijaySethuOffl @twitfahadh @Suriya_offl https://t.co/vnlvEAmQus
11,1577315276324241408,2022-10-04 15:10:41+00:00,7825,"#PS1 becomes the 5th movie in 2022 to join the â‚¹ 100 Cr Gross Club in TN.. ğŸ”¥ 

#Vikram, #Valimai, #Beast and #KGFChapter2 are the other four.."
43,1524224551525449730,2022-05-11 03:07:06+00:00,7804,"#KGF2 is the only Big Movie this year so far in Telugu States that is profitable right from the Distributor to the Small Exhibitor, each and every party concerned in All Areas. #KGFChapter2 https://t.co/0plg8GerRr"
258,1508105929874497536,2022-03-27 15:37:27+00:00,7804,"Very sensible reply by @TheNameIsYash on #KGFChapter2 vs #Beast clash! Itâ€™s not election, itâ€™s cinema! There is no KGF vs Beast, itâ€™s KGF and Beast. â€œI always respects by seniors. My best wishes to Vijay sir â€œ - Yash. Letâ€™s enjoy both the films !"
20,1542740724554207232,2022-07-01 05:23:46+00:00,7795,"Top TN openers of 2022 1st half

#Valimai - â‚¹ 36.17 cr

#Beast - â‚¹ 26.40 cr

#Vikram - â‚¹ 20.61 cr

#ET - â‚¹ 15.21 cr

#RRRMovie - â‚¹ 12.73 cr

#Don - â‚¹ 9.47 cr

#KGFChapter2 - â‚¹ 8.24 cr"
74,1517515866157449216,2022-04-22 14:49:11+00:00,7775,"Weekend Bookings

TERRIFIC - #KGFChapter2
TERRIBLE - #BeastMovie

Show Counts

IMPRESSIVE - #KGF2
INSUFFICIENT - #Beast"
99,1516041064112541697,2022-04-18 13:08:51+00:00,7684,"Monday report

Multiple theatres are reporting show cancellations for #Beast due to ultra low/no crowd turn out from Morning.

On the other hand, #KGFChapter2 is being reported with SPLENDID crowd &amp; sold out shows even on a big screen from Morning."
211,1514361562198274049,2022-04-13 21:55:06+00:00,7650,"THATS WHAT YOU CALL A WORTHY SEQUEL!!! #KGF2 is loaded with dramatic high points, elevation scenes, heroic dialogues &amp; strong emotions. This one is ABSOLUTELY WORTHY of all the hype. A SURE SHOT BLOCKBUSTER. This one will be unstoppable, with mass mayhem! #KGFChapter2 

4 stars!"
252,1508431382309007361,2022-03-28 13:10:41+00:00,7509,"#KGFChapter2 Trailer(Telugu) 24 Hours Report

ğŸ‘‰Views - 19.38M
ğŸ‘‰Likes - 772.4K 

All Time Record For Any Dub Movie in TeluguğŸ’¥ğŸ’¥ğŸ’¥"
35,1529487409041534976,2022-05-25 15:39:49+00:00,7444,"Top 6 TN gross/share of 2022

#Valimai
#KGFChapter2
#RRRMovie
#ET
#Don
#Beast"
245,1510584535427153924,2022-04-03 11:46:33+00:00,7423,"A whopping 250M ORGANIC views for #KGFChapter2 teaser.

India's MOST viewed teaser &amp; trailer record belongs to #Yash. https://t.co/En8KvYWEKv"
312,1412374514034376706,2021-07-06 11:34:59+00:00,7149,"Witness the MAGNUM OPUS come to life soon.

#KGFChapter2 @hombalefilms @TheNameIsYash @prashanth_neel @VKiragandur @HombaleGroup @duttsanjay @TandonRaveena @SrinidhiShetty7 @Karthik1423 @excelmovies @AAFilmsIndia @VaaraahiCC @PrithvirajProd @DreamWarriorpic @LahariMusic https://t.co/lkt32UP9fL"
376,1176740496971988993,2019-09-25 06:09:31+00:00,7060,"Our #Adheera @duttsanjay joins the sets of #KGFChapter2 ğŸ”¥
@prashanth_neel @TheNameIsYash @SrinidhiShetty7
@bhuvangowda84 @BasrurRavi @VKiragandur @Karthik1423 @hombalefilms @excelmovies @VaaraahiCC https://t.co/6yliapQO5a"
295,1477259632150081537,2022-01-01 12:45:17+00:00,6996,"With King of Indian BO @actorvijay ğŸ‘‘ğŸ’–ğŸ‰
#Beast announcing his release for 14th April... Also smoking hot #KGFChapter2 ğŸ’¥ğŸ’£ğŸ”¥ already announced as well... high chances of #LaalSinghChaddha to relook at its release plans !! @TheNameIsYash #AamirKhan https://t.co/benOCBqRG1"
277,1506144916627341312,2022-03-22 05:45:05+00:00,6990,#Beast Vs #KGFChapter2 https://t.co/R6sM30SFmq
123,1515344797946458112,2022-04-16 15:02:08+00:00,6942,He is #KGFChapter2 music director ğŸ˜²ğŸ˜²ğŸ”¥ğŸ”¥ https://t.co/AT6Fi8lj25
303,1442117813095714822,2021-09-26 13:24:14+00:00,6813,'KGF2' HOLDS ON TO 14 APRIL 2022... Team #KGFChapter2 - which had finalised 14 April 2022 - is sticking to this date... No changes. #Yash #SanjayDutt #SrinidhiShetty #RaveenaTandon #KGF2 https://t.co/V1JvGAHDfl
152,1514870533900288002,2022-04-15 07:37:34+00:00,6695,"#KGFChapter2 AP TG 1st Day Collections

ğŸ‘‰Nizam: 9.68Cr
ğŸ‘‰Ceeded: 2.84Cr
ğŸ‘‰UA: 1.70Cr
ğŸ‘‰East: 1.19cr
ğŸ‘‰West: 84L
ğŸ‘‰Guntur: 1.13Cr
ğŸ‘‰Krishna: 90L
ğŸ‘‰Nellore: 81L
AP-TG Total:- 19.09CR(31CR~ Gross)ğŸ’¥ğŸ’¥ğŸ’¥ğŸ’¥

ğŸ’¥ğŸ’¥ğŸ’¥ALL TIME RECORD FOR ANY DUB MOVIEğŸ’¥ğŸ’¥ğŸ’¥"
227,1513731145757696010,2022-04-12 04:10:03+00:00,6489,"Top Dub Movies Pre-Release Business in AP TG

ğŸ‘‰#KGFChapter2 - 78CRğŸ’¥ğŸ’¥ğŸ’¥ğŸ’¥
ğŸ‘‰#2Point0 - 71Cr
ğŸ‘‰#I(#Manoharudu) - 39Cr
ğŸ‘‰#Kaala - 33Cr
ğŸ‘‰#Kabali - 31Cr
ğŸ‘‰#Robo - 27Cr~
ğŸ‘‰#Singam3 - 20Cr~"
296,1476913992312373253,2021-12-31 13:51:50+00:00,6381,"April 2022 is going to be ğŸ¥µğŸ¥µ

#SarkaruVaariPaata #KGFChapter2 #Beast https://t.co/gRrJYRmFbG"
212,1514336014101147650,2022-04-13 20:13:35+00:00,6363,"#KGF2 is ABSOLUTE FIRE UNTIL INTERVAL! #Yash aka. #RockyBhai is MEANER, LEANER &amp; STRONGER!!!  #KGFChapter2 If this pace continues in 2nd half, this will be an UNSTOPPABLE Monster at the Box Office. Solid set up for the premise until the interval block."
141,1514955165962424330,2022-04-15 13:13:52+00:00,6342,"People who come to watch #KGFChapter2 with counter bookings are responded with a statement that #KGF2 is House full for whole day, but #Beast tickets are available.

HUGE DEMAND. https://t.co/Bqq3mEWwJG"
145,1514922829422415874,2022-04-15 11:05:23+00:00,6144,"#KGFChapter2 
#RRRMovie https://t.co/H59fXepvMc"
235,1513014899181379585,2022-04-10 04:43:57+00:00,6122,"#KGFChapter2 RakhiBhai on a Rampage!! ğŸ”¥ğŸ”¥ğŸ”¥ğŸ”¥ğŸ”¥
Book your ticket and immerse in the grandeur of the #KGF2 world!! #KGF2onApr14 https://t.co/peSBVEWwPA"
1,1600749517380280320,2022-12-08 07:10:00+00:00,6092,"One of the Best Climax Scene Ever in Indian Cinema ğŸ”¥
#KGFChapter2 https://t.co/SnZsx89jpZ"
244,1510596636216504321,2022-04-03 12:34:38+00:00,6087,"South Most Viewed Trailers in 24 Hours 

ğŸ‘‰#Beast - 29.08M****
ğŸ‘‰#RadheShyam - 23.20M
ğŸ‘‰#Baahubali2 - 21.81M
ğŸ‘‰#RRRMovie - 20.45M
ğŸ‘‰#KGFChapter2( Telugu Dub) â€“ 19.38M
ğŸ‘‰#KGFChapter2(Kannada) - 18.32M"
386,1154360697813233664,2019-07-25 12:00:12+00:00,5989,"#KGFChapter2 Update.
Stay tuned for an exciting update at 11 AM tomorrow. https://t.co/dJiE3QIIpB"
184,1514525669442555907,2022-04-14 08:47:12+00:00,5798,"#KGFChapter2 is a theatre experience, box office is going to burn. Yash show with fights, emotional scenes - going to make history in coming weeks."
378,1159076018428100612,2019-08-07 12:17:12+00:00,5784,"#2020 summer is going to be crazy

#Thalapathy64 

#Thala60 

#KGFChapter2 

#ChiyaanVikram58"
215,1514268278864195589,2022-04-13 15:44:26+00:00,5769,"Garuda is the only villain in The History who died without knowing the HERO ğŸ˜‚ğŸ˜‚

 #KGF #KGFChapter2 https://t.co/zwK89PBFpV"
278,1505809765468827651,2022-03-21 07:33:19+00:00,5758,A big warning for Beast ğŸ¤­ğŸŒªï¸ğŸ’¥#Toofan #KGFChapter2 #beast #trending https://t.co/qINchS3yBw
82,1516985597696434177,2022-04-21 03:42:05+00:00,5530,Reaction of #RCB players while watching #KGFChapter2 movie. https://t.co/k04ektVReT
180,1514540831725998081,2022-04-14 09:47:27+00:00,5300,"#KGFChapter2 Kerala theatre response ğŸ”¥ğŸ”¥ğŸ”¥ğŸ”¥

Show's getting SOLD OUT fastly all over the state. Also adding more mid night shows. https://t.co/XL4OGYfLx0"
302,1446477921451851777,2021-10-08 14:09:45+00:00,5227,"Top most interested Indian upcoming films on BMS

#Valimai - 1.82M
#KGFChapter2 - 356.2k
#Marakkar - 112.1K
#Bilal - 111K
#Sooryavanshi - 100.2K
#Doctor - 91K
#RRR - 88.7K
#SarkaruVaariPaata - 56.3K
#Pushpa - 49.6K
#Kotigobba3 - 41.6K
#Kurup - 17.4K"
73,1517711536697282562,2022-04-23 03:46:42+00:00,4713,"ğŸ¤£ğŸ¤£ğŸ¤£
#Akhanda âŒ #KGFChapter2 https://t.co/0sd4c03ZrL"
155,1514866333615529986,2022-04-15 07:20:53+00:00,4600,"Our #KGFChapter2 Amma Archana Jois, who has enthralled the world audience with her superb performance, speaks in impeccable #Samskrita. Asks everyone to learn Samskrita and make the best use of it.ğŸ™ğŸ™

#KGF2 #KGF3 #KGF https://t.co/aEl694xzWu"
364,1228198935816110080,2020-02-14 06:06:59+00:00,4467,"#Master - Whole Tamilnadu Is Waiting

#RRR - Whole South India Is Waiting

#KGFChapter2 - Whole India Is Waiting

Are You Waiting For Which One?

#RRR - Like 
#KGFChapter2  - Retweet

#KGF #RRRMovie #KGF2 #Yash #Ramcharan #NTR"
80,1517365933949415424,2022-04-22 04:53:24+00:00,4373,#KGFChapter2 â‚¹700 à¤•à¤°à¥‹à¤¡à¤¼ à¤¸à¥‡ à¤Šà¤ªà¤° à¤•à¤¾ à¤¬à¤¿à¤œà¤¼à¤¨à¥‡à¤¸ à¤•à¤° à¤šà¥à¤•à¥€ à¤¹à¥ˆà¥¤ à¤“à¤¬à¥€à¤¸à¥€ à¤µà¥‹à¤•à¥à¤•à¤¾à¤²à¤¿à¤—à¤¾ à¤•à¤¿à¤¸à¤¾à¤¨ à¤ªà¤°à¤¿à¤µà¤¾à¤° à¤®à¥‡à¤‚ à¤œà¤¨à¥à¤®à¥‡ à¤¨à¤µà¥€à¤¨ à¤•à¥à¤®à¤¾à¤° à¤—à¥Œà¤¡à¤¼à¤¾ à¤¯à¤¾à¤¨à¥€ à¤¯à¤¶ à¤•à¥€ à¤•à¤¾à¤®à¤¯à¤¾à¤¬à¥€ à¤•à¤¾ à¤¸à¤¿à¤²à¤¸à¤¿à¤²à¤¾ à¤…à¤­à¥€ à¤¶à¥à¤°à¥‚ à¤¹à¥à¤† à¤¹à¥ˆà¥¤ à¤ªà¤¿à¤¤à¤¾ à¤…à¤°à¥à¤£ à¤—à¥Œà¤¡à¤¼à¤¾ à¤¸à¤°à¤•à¤¾à¤°à¥€ à¤¬à¤¸ à¤®à¥‡à¤‚ à¤¡à¥à¤°à¤¾à¤‡à¤µà¤° à¤°à¤¹à¥‡ à¤¹à¥ˆà¤‚à¥¤ à¤¹à¤¿à¤‚à¤¦à¥€ à¤®à¥‡à¤‚ à¤‡à¤¸ à¤«à¤¼à¤¿à¤²à¥à¤® à¤¨à¥‡ â‚¹250 à¤•à¤°à¥‹à¤¡à¤¼ à¤•à¤®à¤¾ à¤²à¤¿à¤ à¤¹à¥ˆà¥¤ à¤¬à¥‰à¤²à¥€à¤µà¥à¤¡ à¤•à¤¾ à¤¬à¥à¤°à¤¾ à¤¹à¤¾à¤² à¤¹à¥ˆà¥¤ https://t.co/607wsruakp
9,1600115583332536321,2022-12-06 13:10:58+00:00,3978,"An unforgettable year to say the least,Elated to announce ğŸ¥
#JaganTheatreTop10 for 2022ğŸ†
#vikramğŸ¥‡
#KGFChapter2 ğŸ¥ˆ
#PonniyinSelvan1 ğŸ¥‰
#Valimai 
#Beast
#Don
#RRR 
#LoveToday 
#viruman 
#sardar https://t.co/pHppZTv6bn"
0,1600874484592152578,2022-12-08 15:26:34+00:00,3520,"Power of Indian cinema ğŸ’ª
#TopGunMaverick #KGFChapter2 #RRR #MultiverseOfMadness 
Follow us ğŸ‘‰ @tollymasti https://t.co/EIDKOKslhC"
2,1600739277335592960,2022-12-08 06:29:18+00:00,3371,"Condolences to his family and the entire family of #kgf , #KGFChapter2 . ğŸ™ğŸ»ğŸ•‰ğŸ™ğŸ» à¥ à¤¶à¤¾à¤‚à¤¤à¤¿ https://t.co/T5M1vOPDnz"
5,1600448522775539712,2022-12-07 11:13:57+00:00,2911,"#KGFChapter2 and #Kantara among the top five most Googled films in 2022! This is just the beginning for Kannada film industry. 

@hombalefilms @KRG_Connects @VKiragandur @prashanth_neel @shetty_rishab @TheNameIsYash @Karthik1423 @gowda_sapthami @SrinidhiShetty7 https://t.co/0vynlJw8OI"
322,1364215107518033922,2021-02-23 14:06:42+00:00,2873,"Which upcoming biggie in 2nd half of 2021 are you eagerly waiting for?
#Annaatthe 
#Valimai
#KGFChapter2
#Suriya40
Seems #Thalapathy65 will release for pongal 2022 !"
3,1600509052966010880,2022-12-07 15:14:28+00:00,2179,"#KGFChapter2 Becomes 2022's 2nd Most Watched Movie In The Theatres On The Planet With 5.2 Crores FootFalls. Only #Avatar2 Can Break This Record This YearğŸ’¥âœ…

1] #TopGunMaverick - 7.8 Cr FF
2] #KGFChapter2 - 5.2 Cr FF
3] #RRRMovie - 4.4 Cr FF
4] #DoctorStrange - 4.1 Cr FF"
4,1600466041305706499,2022-12-07 12:23:34+00:00,1928,#KGFChapter2 and #Kantara are among the top five most #Googled film in #India https://t.co/A40vXVu3qx
8,1600126234050334722,2022-12-06 13:53:17+00:00,1648,"#Ramnad Jagan Theatre Top 10 Movies of 2022.ğŸ’¯ğŸ‰

#Vikram ğŸ”¥ğŸ”¥
#KGFChapter2 
#PonniyinSelvan1
#Valimai 
#Beast
#Don
#RRR 
#LoveToday 
#Viruman 
#Sardar

#Thiruchitrambalam &amp; #EtharkkumThunindhavan not released here. https://t.co/9f7iiteduW"
7,1600129596019527684,2022-12-06 14:06:39+00:00,1342,"2022 - Baba Cinemas, Kovai - Top 6 films in Collections

â€¢ #KGFChapter2
â€¢ #Beast
â€¢ #Vikram
â€¢ #PS1
â€¢ #Thiruchitrambalam 
â€¢ #LoveToday

Another proof for #ThalapathyVijay. Pure star power for such mixed talks.
Sad to see many big films missing &amp; went below Love Today."
6,1600408163916075008,2022-12-07 08:33:35+00:00,1340,"Here is the #JaganTop10 for the decade(2012-2022)
#Master
#vikram
#KGFChapter2 
#PonniyinSelvan1 
#Mersal
#Thupakki
#singam2
#karnan
#valimai
#Theri 
Four movies from this year made the listğŸ’ªğŸ»
@siddhu_viva @MADURAI_CINEMAS"
